CLS,SUBCLS,IN,RXCUI,NAME,TTY,NDC
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057761
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,000657761
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057762
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,000657762
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057782
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,000657782
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,50090550200
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5009055020
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,50090550201
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5009055021
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,50090550300
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5009055030
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,51138052730
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5113852730
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,52125049360
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5212549360
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,54868109700
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5486810970
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,54868109701
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5486810971
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,55048043460
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5504843460
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,70518254800
Antidiabetics,DPP4 Inhibitors,sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,7051825480
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057501
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00065751
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057502
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00065752
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057503
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00065753
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057552
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,000657552
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057556
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,000657556
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057560
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,000657560
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057561
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,000657561
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057562
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,000657562
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,00006057582
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,000657582
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,35356013660
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,3535613660
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,50090561600
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5009056160
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,50090561601
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5009056161
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,50090561800
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5009056180
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,51138052630
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5113852630
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,52125048660
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5212548660
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,54868597300
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5486859730
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,55048043760
Antidiabetics,DPP4 Inhibitors,sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,5504843760
Antidiabetics,DPP4 Inhibitors,sitagliptin,1992828,ertugliflozin 15 MG / sitagliptin 100 MG [Steglujan],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,1992836,ertugliflozin 5 MG / sitagliptin 100 MG [Steglujan],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2670443,sitagliptin 100 MG [Zituvio],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2670448,sitagliptin 25 MG [Zituvio],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2670450,sitagliptin 50 MG [Zituvio],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2677157,metformin hydrochloride 1000 MG / sitagliptin 50 MG [Zituvimet],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2677163,metformin hydrochloride 500 MG / sitagliptin 50 MG [Zituvimet],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2696286,metformin hydrochloride 1000 MG / sitagliptin 100 MG [Zituvimet],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709472,metformin hydrochloride 1000 MG / sitagliptin phosphate 100 MG [Janumet],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709479,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG [Janumet],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709484,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG [Janumet],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709604,sitagliptin phosphate 100 MG [Januvia],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709609,sitagliptin phosphate 50 MG [Januvia],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709613,sitagliptin phosphate 25 MG [Januvia],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2716487,sitagliptin 25 MG/ML [Brynovin],SBDC,
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243839,metformin / sitagliptin Extended Release Oral Tablet [Janumet],SBDF,
Antidiabetics,DPP4 Inhibitors,sitagliptin,1992829,ertugliflozin / sitagliptin Oral Tablet [Steglujan],SBDF,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2670446,sitagliptin Oral Tablet [Zituvio],SBDF,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2677160,metformin / sitagliptin Oral Tablet [Zituvimet],SBDF,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2696280,metformin / sitagliptin Extended Release Oral Tablet [Zituvimet],SBDF,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2716490,sitagliptin Oral Solution [Brynovin],SBDF,
Antidiabetics,DPP4 Inhibitors,sitagliptin,665035,sitagliptin Oral Tablet [Januvia],SBDF,
Antidiabetics,DPP4 Inhibitors,sitagliptin,757603,metformin / sitagliptin Oral Tablet [Janumet],SBDF,
Antidiabetics,DPP4 Inhibitors,sitagliptin,1167810,Janumet Oral Product,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,1167811,Janumet Pill,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,1167814,Januvia Oral Product,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,1167815,Januvia Pill,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,1992830,Steglujan Oral Product,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,1992831,Steglujan Pill,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2670444,Zituvio Oral Product,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2670445,Zituvio Pill,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2677158,Zituvimet Oral Product,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2677159,Zituvimet Pill,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2716488,Brynovin Oral Product,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2716489,Brynovin Oral Liquid Product,SBDG,
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243827,24 HR metformin hydrochloride 1000 MG / sitagliptin 100 MG Extended Release Oral Tablet,SCD,70710203803
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243827,24 HR metformin hydrochloride 1000 MG / sitagliptin 100 MG Extended Release Oral Tablet,SCD,7071020383
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243827,24 HR metformin hydrochloride 1000 MG / sitagliptin 100 MG Extended Release Oral Tablet,SCD,70771188803
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243827,24 HR metformin hydrochloride 1000 MG / sitagliptin 100 MG Extended Release Oral Tablet,SCD,7077118883
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243842,24 HR metformin hydrochloride 1000 MG / sitagliptin 50 MG Extended Release Oral Tablet,SCD,70710203706
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243842,24 HR metformin hydrochloride 1000 MG / sitagliptin 50 MG Extended Release Oral Tablet,SCD,7071020376
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243842,24 HR metformin hydrochloride 1000 MG / sitagliptin 50 MG Extended Release Oral Tablet,SCD,70771188606
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243842,24 HR metformin hydrochloride 1000 MG / sitagliptin 50 MG Extended Release Oral Tablet,SCD,7077118866
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243846,24 HR metformin hydrochloride 500 MG / sitagliptin 50 MG Extended Release Oral Tablet,SCD,70710203606
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243846,24 HR metformin hydrochloride 500 MG / sitagliptin 50 MG Extended Release Oral Tablet,SCD,7071020366
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243846,24 HR metformin hydrochloride 500 MG / sitagliptin 50 MG Extended Release Oral Tablet,SCD,70771188706
Antidiabetics,DPP4 Inhibitors,sitagliptin,1243846,24 HR metformin hydrochloride 500 MG / sitagliptin 50 MG Extended Release Oral Tablet,SCD,7077118876
Antidiabetics,DPP4 Inhibitors,sitagliptin,1992826,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet,SCD,
Antidiabetics,DPP4 Inhibitors,sitagliptin,1992835,ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet,SCD,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709470,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 100 MG Extended Release Oral Tablet,SCD,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709477,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Extended Release Oral Tablet,SCD,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709482,24 HR metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Extended Release Oral Tablet,SCD,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709488,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet,SCD,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709491,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet,SCD,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709603,sitagliptin phosphate 100 MG Oral Tablet,SCD,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709608,sitagliptin phosphate 50 MG Oral Tablet,SCD,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2709612,sitagliptin phosphate 25 MG Oral Tablet,SCD,
Antidiabetics,DPP4 Inhibitors,sitagliptin,2716485,sitagliptin 25 MG/ML Oral Solution,SCD,
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,00006027701
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,00062771
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,00006027727
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,000627727
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,00006027728
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,000627728
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,00006027730
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,000627730
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,00006027731
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,000627731
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,00006027754
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,000627754
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,00006027774
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,000627774
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,00006027782
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,000627782
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,12280040130
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,1228040130
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,26053045101
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,260534511
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,35356010330
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,3535610330
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,54569592500
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,5456959250
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,54868584000
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,5486858400
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,61258027702
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,612582772
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,61258027703
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,612582773
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,61258027704
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,612582774
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,61258027705
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,612582775
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,61258027706
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,612582776
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,61258027707
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,612582777
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,61258027708
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,612582778
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,61258673900
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,6125867390
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,70710190103
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,7071019013
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,70710190109
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,7071019019
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,70771179203
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,7077117923
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,70771179209
Antidiabetics,DPP4 Inhibitors,sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD,7077117929
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,00006022101
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,00062211
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,00006022128
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,000622128
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,00006022131
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,000622131
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,00006022154
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,000622154
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,61258022102
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,612582212
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,61258022103
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,612582213
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,61258022104
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,612582214
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,61258673700
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,6125867370
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,70710189903
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,7071018993
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,70710189909
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,7071018999
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,70771179003
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,7077117903
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,70771179009
Antidiabetics,DPP4 Inhibitors,sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD,7077117909
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,00006011201
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,00061121
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,00006011228
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,000611228
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,00006011231
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,000611231
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,00006011254
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,000611254
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,26053045001
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,260534501
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,51129424301
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,5112942431
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,51129424302
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,5112942432
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,61258011202
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,612581122
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,61258011203
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,612581123
Antidiabetics,DPP4 Inhibitors,sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD,61258011204
